Mod:Item:MetaData, Localized Name
prefab:item_watch_tower, 瞭望塔
prefab:item_welcome_center, 迎宾中心
prefab:item_jail, 监狱
prefab:item_saloon, 酒吧
prefab:item_nether_gate, 地狱门
prefab:item_warehouse, 仓库
prefab:item_fish_pond, 鱼塘
prefab:item_advanced_warehouse, 高级仓库
prefab:item_monster_masher, 怪物磨床
prefab:item_horse_stable, 马厩
prefab:item_villager_houses, 村民小屋
prefab:item_chicken_coop, 鸡舍
prefab:item_produce_farm, 农舍
prefab:item_tree_farm, 林场
prefab:block_half_glass_slab:0, 玻璃台阶
prefab:block_half_andesite_slab:0, 安山岩台阶
prefab:block_half_diorite_slab:0, 闪长岩台阶
prefab:block_half_granite_slab:0, 花岗岩台阶
progressivebosses:nether_star_shard, 下界之星碎片
projectex:energy_link, 基础能量EMC接口
projectex:personal_link, 个人EMC接口
projectex:refined_link, 精致EMC接口
projectex:compressed_refined_link, 压缩精致EMC接口
projectex:collector:0, 基础收集器「MK1」
projectex:collector:1, 暗物质收集器「MK2」
projectex:collector:2, 红物质收集器「MK3」
projectex:collector:3, 品红物质收集器「MK4」
projectex:collector:4, 粉物质收集器「MK5」
projectex:collector:5, 紫物质收集器「MK6」
projectex:collector:6, 紫罗兰物质收集器「MK7」
projectex:collector:7, 蓝物质收集器「MK8」
projectex:collector:8, 青物质收集器「MK9」
projectex:collector:9, 绿物质收集器「MK10」
projectex:collector:10, 黄绿物质收集器「MK11」
projectex:collector:11, 黄物质收集器「MK12」
projectex:collector:12, 橙物质收集器「MK13」
projectex:collector:13, 白物质收集器「MK14」
projectex:collector:14, 渐消物质收集器「MK15」
projectex:collector:15, 终极收集器
projectex:relay:0, 基础续电器「MK1」
projectex:relay:1, 暗物质续电器「MK2」
projectex:relay:2, 红物质续电器「MK3」
projectex:relay:3, 品红物质续电器「MK4」
projectex:relay:4, 粉物质续电器「MK5」
projectex:relay:5, 紫物质续电器「MK6」
projectex:relay:6, 紫罗兰物质续电器「MK7」
projectex:relay:7, 蓝物质续电器「MK8」
projectex:relay:8, 青物质续电器「MK9」
projectex:relay:9, 绿物质续电器「MK10」
projectex:relay:10, 黄绿物质续电器「MK11」
projectex:relay:11, 黄物质续电器「MK12」
projectex:relay:12, 橙物质续电器「MK13」
projectex:relay:13, 白物质续电器「MK14」
projectex:relay:14, 渐消物质续电器「MK15」
projectex:relay:15, 终极续电器
projectex:compressed_collector:0, 基础收集器「MK1」
projectex:compressed_collector:1, 暗物质收集器「MK2」
projectex:compressed_collector:2, 红物质收集器「MK3」
projectex:compressed_collector:3, 品红物质收集器「MK4」
projectex:compressed_collector:4, 粉物质收集器「MK5」
projectex:compressed_collector:5, 紫物质收集器「MK6」
projectex:compressed_collector:6, 紫罗兰物质收集器「MK7」
projectex:compressed_collector:7, 蓝物质收集器「MK8」
projectex:compressed_collector:8, 青物质收集器「MK9」
projectex:compressed_collector:9, 绿物质收集器「MK10」
projectex:compressed_collector:10, 黄绿物质收集器「MK11」
projectex:compressed_collector:11, 黄物质收集器「MK12」
projectex:compressed_collector:12, 橙物质收集器「MK13」
projectex:compressed_collector:13, 白物质收集器「MK14」
projectex:compressed_collector:14, 渐消物质收集器「MK15」
projectex:compressed_collector:15, 终极收集器
projectex:power_flower:0, 基本力量花盆栽罐「MK1」
projectex:power_flower:1, 暗物质力量花盆栽罐「MK2」
projectex:power_flower:2, 红物质力量花盆栽罐「MK3」
projectex:power_flower:3, 品红物质力量花盆栽罐「MK4」
projectex:power_flower:4, 粉物质力量花盆栽罐「MK5」
projectex:power_flower:5, 紫物质力量花盆栽罐「MK6」
projectex:power_flower:6, 紫罗兰物质力量花盆栽罐「MK7」
projectex:power_flower:7, 蓝物质力量花盆栽罐「MK8」
projectex:power_flower:8, 青物质力量花盆栽罐「MK9」
projectex:power_flower:9, 绿物质力量花盆栽罐「MK10」
projectex:power_flower:10, 黄绿物质力量花盆栽罐「MK11」
projectex:power_flower:11, 黄物质力量花盆栽罐「MK12」
projectex:power_flower:12, 橙物质力量花盆栽罐「MK13」
projectex:power_flower:13, 白物质力量花盆栽罐「MK14」
projectex:power_flower:14, 渐消物质力量花盆栽罐「MK15」
projectex:power_flower:15, 终极力量花盆栽罐
projectex:stone_table, 石质转化桌
projectex:alchemy_table, 炼金术桌
projectex:magnum_star_ein, 一级马格南能量之星
projectex:magnum_star_zwei, 二级马格南能量之星
projectex:magnum_star_drei, 三级马格南能量之星
projectex:magnum_star_vier, 四级马格南能量之星
projectex:magnum_star_sphere, 五级马格南能量之星
projectex:magnum_star_omega, 六级马格南能量之星
projectex:colossal_star_ein, 一级终焉能量之星
projectex:colossal_star_zwei, 二级终焉能量之星
projectex:colossal_star_drei, 三级终焉能量之星
projectex:colossal_star_vier, 四级终焉能量之星
projectex:colossal_star_sphere, 五级终焉能量之星
projectex:colossal_star_omega, 六级终焉能量之星
projectex:matter:0, 品红物质
projectex:matter:1, 粉物质
projectex:matter:2, 紫物质
projectex:matter:3, 紫罗兰物质
projectex:matter:4, 蓝物质
projectex:matter:5, 青物质
projectex:matter:6, 绿物质
projectex:matter:7, 黄绿物质
projectex:matter:8, 黄物质
projectex:matter:9, 橙物质
projectex:matter:10, 白物质
projectex:matter:11, 渐消物质
projectex:final_star_shard, 终极之星碎片
projectex:final_star, 终极之星
projectex:knowledge_sharing_book, 知识共享之书
projectex:arcane_tablet, 奥术转化桌
scalinghealth:heartcontainer, 心之容器
scalinghealth:crystalshard, 心晶碎片
scalinghealth:heartdust, 心粉
scalinghealth:healingitem:0, 绷带
scalinghealth:healingitem:1, 医疗包
scalinghealth:difficultychanger:0, 蕴魔之心
scalinghealth:difficultychanger:1, 诅咒之心
thaumicenergistics:infusion_provider, 源质供应器
thaumicenergistics:essentia_cell_1k, 1k-ME源质存储元件
thaumicenergistics:essentia_cell_4k, 4k-ME源质存储元件
thaumicenergistics:essentia_cell_16k, 16k-ME源质存储元件
thaumicenergistics:essentia_cell_64k, 64k-ME源质存储元件
thaumicenergistics:essentia_cell_creative, ME源质存储外壳
thaumicenergistics:essentia_import, ME源质输入总线
thaumicenergistics:essentia_export, ME源质输出总线
thaumicenergistics:essentia_storage, ME源质存储总线
thaumicenergistics:essentia_terminal, ME源质终端
thaumicenergistics:arcane_terminal, 奥术合成终端
thaumicenergistics:diffusion_core, 扩散核心
thaumicenergistics:coalescence_core, 聚集核心
thaumicenergistics:essentia_component_1k, 1k-ME源质存储组件
thaumicenergistics:essentia_component_4k, 4k-ME源质存储组件
thaumicenergistics:essentia_component_16k, 16k-ME源质存储组件
thaumicenergistics:essentia_component_64k, 64k-ME源质存储组件
thaumicenergistics:upgrade_arcane, 奥术充能升级
thaumicenergistics:dummy_aspect, item.thaumicenergistics.dummy_aspect.name
tcomplement:materials:0, 石桶
tcomplement:materials:1, 高炉砖
tcomplement:materials:10, 钢锭
tcomplement:materials:20, 钢粒
tcomplement:cast:0, 桶铸模
tcomplement:cast_clay:0, 桶粘土铸模
tcomplement:edibles:10, 牛奶巧克力锭
tcomplement:edibles:11, 黑巧克力锭
tcomplement:edibles:20, 牛奶巧克力块
tcomplement:edibles:21, 黑巧克力块
tcomplement:edibles:30, 可可脂
tcomplement:melter:0, 微缩冶炼炉
tcomplement:melter:8, 焦黑加热器
tcomplement:alloy_tank:0, 合金储罐
tcomplement:manyullyn_helmet, 玛玉灵头盔
tcomplement:manyullyn_chestplate, 玛玉灵胸甲
tcomplement:manyullyn_leggings, 玛玉灵护腿
tcomplement:manyullyn_boots, 玛玉灵靴子
tcomplement:knightslime_helmet, 骑士史莱姆头盔
tcomplement:knightslime_chestplate, 骑士史莱姆胸甲
tcomplement:knightslime_leggings, 骑士史莱姆护腿
tcomplement:knightslime_boots, 骑士史莱姆靴子
tcomplement:steel_helmet, 钢头盔
tcomplement:steel_chestplate, 钢胸甲
tcomplement:steel_leggings, 钢护腿
tcomplement:steel_boots, 钢靴子
tcomplement:storage:0, 木碳块
tcomplement:storage:1, 钢块
tcomplement:high_oven_controller:0, 高炉控制器
tcomplement:scorched_faucet:0, 高炉浇注口
tcomplement:scorched_channel:0, 高炉浇注道
tcomplement:scorched_casting:0, 高炉浇筑台
tcomplement:scorched_casting:1, 高炉浇筑盆
tcomplement:high_oven_io:0, 高炉排液口
tcomplement:high_oven_io:1, 高炉金属输入口
tcomplement:high_oven_io:2, 高炉材料输入口
tcomplement:scorched_block:0, 高炉石头
tcomplement:scorched_block:1, 高炉圆石
tcomplement:scorched_block:2, 高炉盖板石
tcomplement:scorched_block:3, 高炉石砖
tcomplement:scorched_block:4, 裂纹高炉石砖
tcomplement:scorched_block:5, 平滑高炉石砖
tcomplement:scorched_block:6, 錾制高炉石砖
tcomplement:scorched_block:7, 高炉铺路石
tcomplement:scorched_block:8, 高炉雕琢石砖块
tcomplement:scorched_block:9, 三角纹高炉石砖
tcomplement:scorched_block:10, 细纹高炉石砖
tcomplement:scorched_block:11, 高炉瓷砖
tcomplement:scorched_slab:0, 高炉石头台阶
tcomplement:scorched_slab:1, 高炉圆石台阶
tcomplement:scorched_slab:2, 高炉盖板石台阶
tcomplement:scorched_slab:3, 高炉石砖台阶
tcomplement:scorched_slab:4, 裂纹高炉石砖台阶
tcomplement:scorched_slab:5, 平滑高炉石砖台阶
tcomplement:scorched_slab:6, 錾制高炉石砖台阶
tcomplement:scorched_slab:7, 高炉铺路石台阶
tcomplement:scorched_slab2:0, 高炉雕琢石砖台阶
tcomplement:scorched_slab2:1, 三角纹高炉石砖台阶
tcomplement:scorched_slab2:2, 细纹高炉石砖台阶
tcomplement:scorched_slab2:3, 高炉瓷砖台阶
tcomplement:scorched_stairs_stone:0, 高炉石头楼梯
tcomplement:scorched_stairs_cobble:0, 高炉圆石楼梯
tcomplement:scorched_stairs_paver:0, 高炉盖板石楼梯
tcomplement:scorched_stairs_brick:0, 高炉石砖楼梯
tcomplement:scorched_stairs_brick_cracked:0, 裂纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_fancy:0, 平滑高炉石砖楼梯
tcomplement:scorched_stairs_brick_square:0, 錾制高炉石砖楼梯
tcomplement:scorched_stairs_brick_triangle:0, 三角纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_small:0, 细纹高炉石砖楼梯
tcomplement:scorched_stairs_road:0, 高炉铺路石楼梯
tcomplement:scorched_stairs_tile:0, 高炉瓷砖楼梯
tcomplement:scorched_stairs_creeper:0, 高炉雕琢石砖楼梯
vampirism:vampire_fang, 吸血鬼尖牙
vampirism:human_heart, 人类心脏
vampirism:weak_human_heart, 脆弱的人类心脏
vampirism:blood_bottle:0, 血瓶
vampirism:blood_bottle:9, 血瓶
vampirism:item_tent, 帐篷
vampirism:item_coffin, 棺材
vampirism:pure_blood:0, 纯净血液
vampirism:pure_blood:1, 纯净血液
vampirism:pure_blood:2, 纯净血液
vampirism:pure_blood:3, 纯净血液
vampirism:pure_blood:4, 纯净血液
vampirism:hunter_intel:0, 猎人情报
vampirism:hunter_intel:1, 猎人情报
vampirism:hunter_intel:2, 猎人情报
vampirism:hunter_intel:3, 猎人情报
vampirism:hunter_intel:4, 猎人情报
vampirism:hunter_intel:5, 猎人情报
vampirism:hunter_intel:6, 猎人情报
vampirism:hunter_intel:7, 猎人情报
vampirism:hunter_intel:8, 猎人情报
vampirism:hunter_intel:9, 猎人情报
vampirism:item_garlic, 大蒜
vampirism:item_med_chair, 注射椅
vampirism:injection:0, 注射器
vampirism:injection:1, 蒜头注射器
vampirism:injection:2, 嗜血注射器
vampirism:injection:0, 注射器
vampirism:pitchfork, 干草叉
vampirism:basic_crossbow, 弩弓
vampirism:basic_double_crossbow, 双弩
vampirism:enhanced_crossbow, 强化弩弓
vampirism:enhanced_double_crossbow, 强化双弩
vampirism:crossbow_arrow, 弩箭
vampirism:stake, 钉桩
vampirism:vampire_blood_bottle, 吸血鬼之血
vampirism:blood_potion, 血药
vampirism:basic_tech_crossbow, 机弩
vampirism:enhanced_tech_crossbow, 强化机弩
vampirism:tech_crossbow_ammo_package, 箭夹
vampirism:vampire_book, 吸血鬼之书
vampirism:holy_water_bottle, 圣水
vampirism:holy_water_splash_bottle, 喷溅型圣水
vampirism:holy_salt, 圣盐
vampirism:pure_salt, 纯净盐
vampirism:holy_salt_water, 圣盐水
vampirism:item_alchemical_fire, 炼金之火
vampirism:garlic_beacon_core, 喷蒜器核心
vampirism:garlic_beacon_core_improved, 强化喷蒜器核心
vampirism:purified_garlic, 纯化大蒜
vampirism:armor_of_swiftness_head, 迅捷头盔
vampirism:armor_of_swiftness_chest, 迅捷胸甲
vampirism:armor_of_swiftness_legs, 迅捷护腿
vampirism:armor_of_swiftness_feet, 迅捷靴子
vampirism:hunter_hat0_head, 猎人帽子
vampirism:hunter_hat1_head, 猎人帽子
vampirism:hunter_axe, 猎人战斧
vampirism:hunter_coat_head, 猎人皮帽
vampirism:hunter_coat_chest, 猎人皮衣
vampirism:hunter_coat_legs, 猎人皮裤
vampirism:hunter_coat_feet, 猎人皮靴
vampirism:obsidian_armor_head, 黑曜石狱盔
vampirism:obsidian_armor_chest, 黑曜石狱甲
vampirism:obsidian_armor_legs, 黑曜石狱腿
vampirism:obsidian_armor_feet, 黑曜石狱靴
vampirism:heart_seeker, 探心者
vampirism:heart_striker, 刺心者
vampirism:blood_infused_iron_ingot, 灌血铁锭
vampirism:blood_infused_enhanced_iron_ingot, 强化灌血铁锭
vampirism:soul_orb_vampire, 吸血鬼灵魂
vampirism:vampire_cloak:0, 吸血鬼斗篷
vampirism:garlic_bread, 蒜蓉面包
vampirism:castle_block:0, 城堡方块
vampirism:castle_block:1, 城堡方块
vampirism:castle_block:2, 城堡方块
vampirism:castle_block:3, 城堡方块
vampirism:castle_block:4, 城堡方块
vampirism:blood_container, 储血器
vampirism:block_blood_fluid, tile.fluid.vampirism.vampirismblood.name
vampirism:cursed_earth, 诅咒之土
vampirism:vampirism_flower:0, 吸血鬼兰花
vampirism:altar_infusion, 药剂祭坛
vampirism:altar_pillar, 祭坛支柱
vampirism:altar_tip, 祭坛尖端
vampirism:hunter_table, 猎人研究台
vampirism:hunter_table2, 奇怪的猎人研究表
vampirism:church_altar, 清洗祭坛
vampirism:altar_inspiration, 振奋祭坛
vampirism:fire_place, 篝火
vampirism:weapon_table, 猎人武器桌
vampirism:blood_potion_table, 血药桌
vampirism:sunscreen_beacon, 防晒信标
vampirism:alchemical_cauldron, 炼金锅
vampirism:garlic_beacon, 喷蒜器
vampirism:castle_stairs_dark, 暗砖楼梯
vampirism:castle_stairs_dark_stone, 暗石楼梯
vampirism:castle_stairs_purple, 紫砖楼梯
vampirism:blood_pedestal, 血之基座
vampirism:blood_grinder, 血液提取器
vampirism:blood_sieve, 血液过滤器
vampirism:totem_base, 村庄图腾基地
vampirism:totem_top, 村庄图腾顶部
vampirism:castle_slab:0, 暗砖台阶
vampirism:castle_slab:1, 紫砖台阶
vampirism:castle_slab:2, 暗石台阶
waystones:waystone, 指路石
waystones:return_scroll, 回程卷轴
waystones:bound_scroll, 绑定卷轴
waystones:warp_scroll, 传送卷轴
waystones:warp_stone, 传送石
abyssalcraft:stone:0, 黑暗石
abyssalcraft:stone:1, §9深渊石
abyssalcraft:stone:2, 恐惧石
abyssalcraft:stone:3, 渊素石
abyssalcraft:stone:4, 珊瑚石
abyssalcraft:stone:5, §b伊塞斯石
abyssalcraft:stone:6, 奥穆索之石
abyssalcraft:stone:7, 巨石块
abyssalcraft:cobblestone:0, 黑暗圆石
abyssalcraft:cobblestone:1, §9深渊圆石
abyssalcraft:cobblestone:2, 恐惧圆石
abyssalcraft:cobblestone:3, 渊素圆石
abyssalcraft:cobblestone:4, 珊瑚圆石
abyssalcraft:darkstone_brick:0, 黑暗石砖
abyssalcraft:darkstone_brick:1, 錾制黑暗石砖
abyssalcraft:darkstone_brick:2, 裂纹黑暗石砖
abyssalcraft:dsglow, 发光黑暗石砖
abyssalcraft:darkbrickslab1:0, 黑暗石砖台阶
abyssalcraft:darkbrickslab2:0, 黑暗石砖台阶
abyssalcraft:darkcobbleslab1:0, 黑暗圆石台阶
abyssalcraft:darkcobbleslab2:0, 黑暗圆石台阶
abyssalcraft:dbstairs, 黑暗石砖楼梯
abyssalcraft:dcstairs, 黑暗圆石楼梯
abyssalcraft:dltleaves, 黑暗之地橡树树叶
abyssalcraft:dltlog, 黑暗之地橡木
abyssalcraft:dltlog2, 黑暗之地橡木
abyssalcraft:dltsapling, 黑暗之地橡树树苗
abyssalcraft:abybrick:0, §9深渊石砖
abyssalcraft:abybrick:1, §9錾制深渊石砖
abyssalcraft:abybrick:2, §9裂纹深渊石砖
abyssalcraft:abyslab1:0, §9深渊石砖台阶
abyssalcraft:abyslab2:0, §9深渊石砖台阶
abyssalcraft:abystairs, 深渊石砖楼梯
abyssalcraft:coraliumore, 珊瑚矿石
abyssalcraft:abyore, 渊素矿石
abyssalcraft:abyfence, 深渊石砖栅栏
abyssalcraft:dscwall, 黑暗圆石墙
abyssalcraft:odb, 湮灭弹
abyssalcraft:ingotblock:0, §3渊素块
abyssalcraft:ingotblock:1, §b精炼珊瑚块
abyssalcraft:ingotblock:2, §4惧质块
abyssalcraft:ingotblock:3, §b伊塞斯块
abyssalcraft:coraliumstone, 蕴含珊瑚的石头
abyssalcraft:odbcore, 湮灭弹核心
abyssalcraft:crate, 木制板条箱
abyssalcraft:abyportal, 深渊传送门
abyssalcraft:darkstoneslab1:0, 黑暗石台阶
abyssalcraft:darkstoneslab2:0, 黑暗石台阶
abyssalcraft:coraliumfire, 珊瑚火
abyssalcraft:dsbutton, 黑暗石按钮
abyssalcraft:dspplate, 黑暗石压力板
abyssalcraft:dltplank, 黑暗之地橡木木板
abyssalcraft:dltbutton, 黑暗之地橡木按钮
abyssalcraft:dltpplate, 黑暗之地橡木压力板
abyssalcraft:dltstairs, 黑暗之地橡木楼梯
abyssalcraft:dltslab1:0, 黑暗之地橡木台阶
abyssalcraft:dltslab2:0, 黑暗之地橡木台阶
abyssalcraft:cwater, 液态珊瑚
abyssalcraft:psdl, 恐惧之地蕴能石
abyssalcraft:abycorore, 深渊珊瑚矿石
abyssalcraft:altar, 祭坛
abyssalcraft:abybutton, 深渊石按钮
abyssalcraft:abypplate, 深渊石压力板
abyssalcraft:dsbfence, 黑暗石砖栅栏
abyssalcraft:dltfence, 黑暗之地橡木栅栏
abyssalcraft:abydreadore, 恐惧之地渊素矿石
